fecha	archivo	algoritmo	nulos	vmax.depth	vmin.child.weight	vnround	ganancia.promedio	tiempo.promedio	ganancias	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	20	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	40	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	60	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	80	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	100	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	120	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	140	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	160	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	180	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	200	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	220	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	240	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	260	-29539500	2241.077	-29107500	-29720833	-29720833	-29400833	-29747500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	280	-13902000	2241.077	-12825833	-14231667	-15115000	-13480000	-13857500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	300	-1931000	2241.077	-1491667	-2207500	-2027500	-1956667	-1971667	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	320	358333.3	2241.077	695000	168333.3	141666.7	477500	309166.7	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	340	1317667	2241.077	1640000	1169167	1231667	1273333	1274167	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	360	1791833	2241.077	2165000	1599167	1773333	1619167	1802500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	380	1978667	2241.077	2331667	1890000	1965833	1811667	1894167	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	400	2122333	2241.077	2533333	2013333	2055833	1970000	2039167	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	420	2241167	2241.077	2755833	2130833	2140000	2106667	2072500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	440	2222167	2241.077	2726667	2095000	2167500	1995833	2125833	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	460	2256000	2241.077	2680000	2124167	2182500	2141667	2151667	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	480	2303667	2241.077	2705833	2140000	2244167	2226667	2201667	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	500	2303000	2241.077	2666667	2120833	2229167	2250000	2248333	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	520	2291833	2241.077	2685833	2130833	2139167	2303333	2200000	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	540	2236833	2241.077	2649167	2030000	2045833	2281667	2177500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	560	2229167	2241.077	2635833	2053333	2052500	2192500	2211667	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	580	2203000	2241.077	2610833	2015000	2063333	2133333	2192500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	600	2201833	2241.077	2635833	1965000	2050833	2110000	2247500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	620	2205667	2241.077	2600000	2013333	2044167	2132500	2238333	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	640	2220500	2241.077	2638333	2005000	2060000	2125833	2273333	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	660	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	680	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	700	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	720	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	740	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	760	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	780	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
20170325015619	data/dataset.xgboost.tsv	xgboost	ceros	14	20	800	2218000	2241.077	2627500	1986667	2064167	2159167	2252500	
